title;artist;lyrics;filename
Red Solo Cup;Toby Keith;sharply name mac tailgate festival fruit run love front go red life-long foreclosable stack sharpie say yellow yeah god disposable crack let decomposable plastic hit easy 've amazing proceed admit oh thank get year one three 'cause fill smitten solo yucky kiss sarcastic lucky help my-you believe least best prefer lady admire first pack see embed might receptacle two costello loom freddy also drink testicle party lift home fellow talk really fantastic cup fair sir unlike like whoo hate 's abbott bit 're quite cheap pair lyricshey friend beer hey blue write look glass well barbecue;Red Solo Cup by Toby Keith.txt
Remember You;Wiz Khalifa;roar full aftermath rise light player shot hold cant call youembed control rich class go news try stack rap cold say ear come fast yeah shit jocking laugh memory hit give bragging pride 've wipe young tomorrow listen pay fade kitchen old gin slow slave back oh suppose get think permission year know xo one mean cash 'bout fuck lyric store everything hot hear drive voice mind without im wheel taylor'd make need worry fame lose throwed long tg sing roll phantom earn see might car island man right girl number money show also clothes hater break tell lemonade wo i'ma chevelle spend last cause talk cup remember 'm like use along anything crib night new pop 's bad fan bombay past 're hope weed dawg motor even feel song baby friend thing ask smoke slur top bitch much probably want look inside drop paper every n't pour move take plus nigga champagne clique pass sweat;Remember You by Wiz Khalifa.txt
Representin;Ludacris;woman ay freakiness cant shine match marry soldier call keep flaw turn front go street angelical spilt sheet point say thats come yeah throw attention hit give kinda whole unforgettable represent put spine admit good would plenty get mine know youre one mean fuck lyric rebel today sublime gon representin heaven drive ima mind little single im wheel make need brother closed composure ok jj edible huh booty lady live air pack see might around fucking man right tryna girl also ill speaking break tell body na crazy though grab home spike ha talk cause really dont day like 'm way crib attracted learn bad nobody row i'mma behind luda quite motivation never punch could feel even baby wan door hey ask many sit walk bitch world watch alright want stand level thang spot hypothetical steal blow well another every incredible take carry pressure perform grin downembed job sunshine;Representin by Ludacris.txt
Rest Of My Life;Ludacris;woman fix toast ta call keep alone somewhere death go balance tombstone safely dead say broke fast yeah inner peace life edge test give ... case time pay slow willin worth soul fool oh get kill one 'cause lyric feeling fill ca lesson mind twist make act `` help long eye fall live roll bear alcohol might freeze lighter 'til rest two tryna also stick somethin drink lung break ready na crazy lift party tonight strong i'ma usher journey cause close cup rule bet arrive 'm like night open tip-toe 's luda 're hell weed '' livin feel friend hey smoke afford dice world write movin hand sometimes blow n't lifeembed moment;Rest Of My Life by Ludacris.txt
Right By My Side;Nicki Minaj;shop fightin wait-we-we-we-we-we-wait hold woah ta side turn heart love go rap cold say dumb come rent yeah shit lakers attention life near let laugh nice away pay ooh back admit oh game morning eat get pussy spit know one meet seem 'cause marc lyric phone lie ca always dick hear ratchet flippin bent without kiss make favorite need 'round wear ai damn wait see irrelevant might embed around gettin man right girl truck also boy ridin ready place na sleep though wo chain crowd catch talk belligerent 'm block like remember hella must 's one-on-one 're hope livin even feel trippin baby wan miss renting sit much bitch probably walkin hand spot big n't pour argue jacob;Right By My Side by Nicki Minaj.txt
Right Here;Justin Bieber;hold ta control leave love go wish say 'll else yeah ever let selfish time 've woahembed put fine worth good mine get know 'cause lyric hug gon mind kiss scar make need lose ai forever eye since patient wait see might 'til right girl also ya tell promise nowhere na wo last raise 'm like 's work end nobody 're never feel baby wan thing ask alright together look want stay perfect hurt reason every n't;Right Here by Justin Bieber.txt
Rolling In The Deep;Adele;woah bare keep turn heart leave play love go lay us share story wish sorrow 'll throw yeah shit depth clear 've reach ooh head pay back soul oh finally mine think ahead one meet treasure lyric feeling fire ca gon hear pitch sure beat scar make burn find kind help sow fall roll count see might translationsfrancaisespanolportuguesrolling underestimate almost sell breathless also beating tell blessing na gold wo remind home 'm like open reap 's deep thinkin 're never could despair baby door thing tear bring look hand inside dark beatembed every n't crystal fever piece starting;Rolling In The Deep by Adele.txt
Roman Reloaded;Nicki Minaj;hoe nina name ten mc maine high map hey ugh gang tunechi bosh go hopeful knot cocaine lot try mack rap cold yo 'll thats em barbie thumb say auction roller yeah shit middle nicki-menage ice smoke blunt slide breath cum finger laugh give columbine time endorsement school booth weezy bed excuse um different put back would eat get mine couldnt pussy know ex mean mattel bite fuck 'cause lyric sign fill ca dig bank mil' bully hot hear commercial ha-ha-ha gun backyard basketball im make need tapin b-b-bang nicki `` yoga ad label raggedy ayo ha-ha eric ample akh kush embed set grammys might around channelin two man girl aint money show mad also ya glock age moi agriculturals trois destructive-ass break tell stank-o body shout na reinforce though vatican yes signin' ha cause bottom a-and really wan scrapin trigger 'm like five wash-up slick molly purple pop 's black meapple work chillin reload unh '' never weed french word winnin could feel even shoot guess thing panel roman wife ask top tongue fly bitch numb bang barrel ann bang-bang bring world watch blood cryinchristopher b-b-b-bang wash f local well n't blank take nigga tv la ross global;Roman Reloaded by Nicki Minaj.txt
Ronan;Taylor Swift;blind face hold bare grow keep hard turn love go us flower try say 'll 'm ear come backembed laugh plastic time away kitchen bed hospital whisper back race would mine get think know year hand-me-down guy one die lyric club secret four drive kiss little foot army `` miracle eye best room see might car grey hallway man beautiful also boy screaming closet curtained wo home lean last halloween talk really remember floor like jump way anything day pile dinosaur 's bad cry still disappear '' 're hope dance even feel could baby moon fly blue want look hand fight stand n't ronan wake moment;Ronan by Taylor Swift.txt
Round Of Applause;Waka Flocka Flame;ay rise layover smh ta applause mr. high hard mirror flame rich trick love go lay bill team zipper stack seat 'll say throw yeah daddy dolemite caddy white pimp ever let hit give tip time round pay couple head liquor strip bounce low bed excuse d.c. back commission oh slurrin' good would except niggas get appeal pussy know remy one bruh mean meet pull freak fuck monopoly lyric tipper pourin bro club cool ca wonder vision yell squad sip uh rack crew split coulda nixon make star omg need martin ughh ai long hoes lower gain bust hair scream see embed might bricksquad bean car berry private g man two twerk right girl money also y'all drink scene waka na yes shake classy green tuition home talk flocka halle e like floor 'm jump way five heel magic president pop hundred shorty shawty 's burp fat i'mma deep still '' weed word even pair feel clap baby wan miss smoke afford top sit blurrin fly much bitch zip alright bring look stadium throwin stage want cataract smoker drop gangsta big every n't hip take ho;Round Of Applause by Waka Flocka Flame.txt
Roxanne;Juliet Simms;day dress light put lightyou night oh would since 's know might love street red right share feel money sell also wrong boy walk likeembed tell body lyricsroxanne roxanne care tonight wo well n't talk another wear;Roxanne by Juliet Simms.txt
